Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uruguay,URY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,3124735.73349139,42278058.6449692,-391880827.91515,-220452116.74447,-1728989727.07313,-381285464.92504,-730841067.89421,-1314605653.04874,-2036452488.3758,-2016296046.75936,-1838382524.26253,-147093522.500827,427973402.132146,-17809778.8464779,-335793767.424862,824078354.415808,-296779025.510798
Uruguay,URY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.6048536714906,26.3378278169206,27.3607561580359,26.5073231103043,26.5110150759749,29.2279670094655,29.9100074833375,30.0233744985574,29.9406060210127,31.1081282624162,30.8508696584438,30.4495340616349,33.251269713426,30.064566911108,31.7564855826726,31.1356141918254,..
Uruguay,URY,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,2.74790311975411,1.93034331490234,-1.37656571449258,-1.02947333422054,-4.80204706019059,0.804012245444502,0.986951883061528,-0.402735159617744,-3.2218953126582,-3.01157362811833,-2.00230083454683,-0.372538305918287,5.33543796341335,5.48931910879078,4.96752226286187,5.89333703166439,4.37823416748749
Uruguay,URY,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,20.6769183975918,11.9790229351473,4.68570511705503,0.0691985291937301,5.5877451956356,6.1924983779785,8.44580210733341,5.33233333477383,6.85492990121457,8.31090481757856,7.36370683881143,4.86855337004042,5.28342085325036,7.15553109945902,6.89827381271843,7.71835876455667,..
Uzbekistan,UZB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,5.39117307199524,4.90252668177789,1.87982267430658,1.88732323548426,2.70466169121231,1.08513570981317,0.26074696646483,2.49811596373286,-7.13035916066416,-5.83031269242156,-5.43857626967739
Uzbekistan,UZB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.7898866324117,37.8090294786289,36.5136876387581,39.6709294075913,41.1685228048386,34.6626309351177,27.9140675297448,26.5258408937836,21.3879449074993,20.8231306576194,17.7327760242286,15.3320737677552,14.8772968212566,21.8011051152928,28.0422527071906,30.260872111674,26.3114607068744
Uzbekistan,UZB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.46799380148438,1.33915686348393,1.00283691757121,3.16071690670451,2.40715230768441,2.49931553236821,3.5620236515158,2.85767592706702,1.16966517488073,1.00232551952006,1.05490656028897,1.27212246396223,2.03302382755498,3.03810530235391,1.23963923141553,4.01285587276038,..
Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,29272353868.1547,31306784568.6886,33639584098.1703,36826263684.3347,40151366329.0202,43383926062.589,46679875793.5724,50313860181.6493,54024853522.5098,58122388985.6036,62295227519.013,66934792340.1329,71013939308.114,74182244738.0189,78222539795.2383,82758175956.1216,84121862780.9361
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.4490006050185,6.95000719688335,7.45141847564537,9.47300530489517,9.02916101722255,8.05093332834468,7.59716796084425,7.78490586424678,7.37568798629763,7.58453784865235,7.17939955021976,7.44770507452417,6.09421023860457,4.46152609019241,5.44644486222825,5.79837496040929,1.64779710168759
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1131.76452793728,1196.42238577936,1269.9813728038,1370.63658196869,1470.59518910222,1562.40505278092,1634.31209539718,1714.89056291708,1814.46719583905,1921.83330420073,2025.35389574035,2138.56692535945,2229.78404567064,2290.38132978946,2373.53751794777,2464.4822330953,2457.40067512568
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.21641140484495,5.71301328553942,6.1482456278619,7.92572326810294,7.29286000742545,6.24304120937246,4.60233039366254,4.93042104667998,5.80658819141146,5.9172251010045,5.38655414667566,5.58979000446318,4.26533858863726,2.71763017752662,3.63067001449706,3.83161060062641,-0.287344654975257
Uzbekistan,UZB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.8057825625969,31.7162289460794,30.9576045330392,34.7432635686414,38.5794692300191,34.0105112646732,19.7431182705381,20.0706985819503,20.1201688280421,20.2284042904194,18.2165401956493,15.1090127337292,14.8711118405707,23.8777966669952,38.5857319035973,41.990959780468,36.7344632310388
Uzbekistan,UZB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,13.1676719325833,13.9795238670843,14.6371169888378,14.2061022715188,14.2781275472343,14.1490147152944,12.2166286721522,14.7871186294328,13.1750548811329,..
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,76.5956691950086,69.5252584247083,67.4712921717973,74.4141929762327,79.7479920348578,68.673142199791,47.6571858002829,46.5965394757339,41.5081137355414,41.0515349480388,35.9493162198779,30.4410865014844,29.7484086618273,45.678901782288,66.6279846107879,72.2518318921421,63.0459239379132
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
